Hipercellularity,Membranous,Normal,Sclerosis,podocytopathy,crescent,file,True Attribute
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-221.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-222.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-223.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-224.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-225.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-226.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-227.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-228.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-229.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-23.JPG,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-230.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-231.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-232.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-233.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-234.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-235.jpg,sclerosis
1,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-236.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-24.JPG,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-247.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-248.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-249.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-25.JPG,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-250.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-251.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-252.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-253.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-254.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-255.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-256.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-26.JPG,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-27.JPG,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-270.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-271.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-272.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-273.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-274.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-275.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-276.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-277.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-278.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-281.jpg,sclerosis
0,0,0,0,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-295.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-296.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-297.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-298.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-299.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-300.jpg,sclerosis
0,0,0,0,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-301.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-302.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-31.JPG,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-310.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-311.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-312.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-316.jpg,sclerosis
1,0,0,0,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-317.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-318.jpg,sclerosis
0,0,0,1,0,1,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-319.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-32.JPG,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-320.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-328.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-329.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-330.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-331.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-332.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-333.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-345.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-346.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-347.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-348.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-349.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-351.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-354.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-36.JPG,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-365.jpg,sclerosis
0,0,1,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-369.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-379.jpg,sclerosis
0,0,0,0,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-380.jpg,sclerosis
0,0,0,0,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-381.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-382.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-393.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-394.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-395.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-396.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-397.jpg,sclerosis
0,0,0,0,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-398.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-399.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-400.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-401.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-402.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-408.jpg,sclerosis
1,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-409.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-410.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-419.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-421.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-442.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-443.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-444.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-445.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-446.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-447.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-448.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-460.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-461.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-462.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-463.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-464.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-465.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-466.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-467.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-468.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-469.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-470.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-471.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-472.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-473.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-474.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-475.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-476.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-477.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-478.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-479.jpg,sclerosis
1,0,0,0,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-501.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-502.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-503.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-504.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-505.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-506.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-507.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-508.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-509.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-510.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-511.jpg,sclerosis
1,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-513.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-515.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-516.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-517.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-518.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-520.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-521.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-540.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-541.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-542.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-543.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-544.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-545.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-546.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-547.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-548.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-549.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-550.jpg,sclerosis
0,0,0,0,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-561.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-562.jpg,sclerosis
0,0,0,0,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-563.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-564.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-565.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-566.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-567.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-569.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-57.JPG,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-577.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-578.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-58.JPG,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-581.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-582.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-584.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-586.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-59.JPG,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-595.jpg,sclerosis
0,0,0,0,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-596.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-597.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-598.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-599.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-600.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-608.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-609.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-642.jpg,sclerosis
1,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-643.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-644.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-645.jpg,sclerosis
1,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-646.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-647.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-648.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-649.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-650.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-651.jpg,sclerosis
1,0,0,0,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-652.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-653.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-654.jpg,sclerosis
1,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-655.jpg,sclerosis
1,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-656.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-657.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-658.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-661.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-662.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-663.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-664.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-665.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-678.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-679.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-68.JPG,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-680.jpg,sclerosis
0,0,0,0,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-681.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-682.jpg,sclerosis
0,0,0,0,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-688.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-689.jpg,sclerosis
1,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-69.JPG,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-690.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-691.jpg,sclerosis
0,1,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-692.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-693.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-704.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-705.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-706.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-707.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-708.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-709.jpg,sclerosis
0,0,0,0,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-710.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-714.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-715.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-716.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-717.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-718.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-719.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-720.jpg,sclerosis
0,0,0,0,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-721.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-722.jpg,sclerosis
0,1,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-723.jpg,sclerosis
0,0,0,0,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-735.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-772.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-773.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-774.jpg,sclerosis
0,0,0,1,0,0,/sclerosis/sclerosis_withoutMemb/HE/PSESCLEROSE20201002-775.jpg,sclerosis
